tag,tk,entry_metric,curr_metric,curr_rs,tp1_price,days_held,entry_rs,sl,mcap,sources,tp,last_px,initial_sl,px,fx_exit,partial_tp_hit,sector,date,close_date,status,fx_entry,period
🅱️ RS 核心,ENPH,RS: 99,RS: 100,99,,19,99,16.46,4693777920,['S&P600_小型'],,51.4,16.46,32.92,,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3668.T,RS: 99,RS: 98,99,,19,99,489.79,54384123904,['TOPIX_Small500_小型'],,713.62,489.79,979.58,107.697,False,Communication Services,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
🅱️ RS 核心,5805.T,RS: 99,RS: 99,99,,19,99,587.7,402055921664,['TOPIX_Small500_小型'],,956.25,587.7,1175.41,107.697,False,Industrials,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
🅱️ RS 核心,SYNA,RS: 99,RS: 99,99,,19,99,34.29,3700302848,['S&P400_中型'],,69.71,34.29,68.58,,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6407.T,RS: 99,RS: 99,99,,19,99,752.29,348878766080,['TOPIX_Small500_小型'],,1435.65,752.29,1504.58,107.697,False,Industrials,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
🅱️ RS 核心,ARWR,RS: 99,RS: 96,99,,19,99,21.63,12058894336,['S&P400_中型'],,35.5,21.63,43.26,,False,Healthcare,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 98,99,,19,99,23.47,187705737216,['NDX100_科技'],,48.84,23.47,46.94,,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3387.T,RS: 99,RS: 97,99,,19,99,275.46,344564760576,['TOPIX_Small500_小型'],,431.85,275.46,550.92,107.697,False,Consumer Cyclical,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
🅱️ RS 核心,PLMR,RS: 99,RS: 96,99,,19,99,26.84,3604788992,['S&P600_小型'],,52.46,26.84,53.67,,False,Financial Services,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3994.T,RS: 99,RS: 99,99,,19,99,1282.5,342330212352,['TOPIX_Mid400_中型'],,2465.0,1282.5,2565.0,107.697,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
🅱️ RS 核心,4307.T,RS: 98,RS: 98,98,,19,98,1173.66,2895162638336,['NK225'],,2199.81,1173.66,2347.33,107.697,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
🅱️ RS 核心,PODD,RS: 98,RS: 97,98,,19,98,97.42,10217954304,['S&P500_大盤'],,181.51,97.42,194.84,,False,Healthcare,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3563.T,RS: 98,RS: 95,98,,19,98,562.08,1343844515840,['TOPIX_Mid400_中型'],,964.93,562.08,1124.16,107.697,False,Consumer Cyclical,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
🅱️ RS 核心,RNG,RS: 98,RS: 99,98,,19,98,102.33,6388221440,['S&P600_小型'],,238.61,102.33,204.66,,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,AMD,RS: 98,RS: 99,98,,19,98,24.01,726598287360,"['S&P500_大盤', 'NDX100_科技']",,47.46,24.01,48.02,,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ARWR,RS: 100,RS: 99,100,,23,100,31.72,12058894336,['S&P400_中型'],,43.26,31.72,63.43,,False,Healthcare,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,23,99,2637.99,3019657183232,['NK225'],,5228.53,2637.99,5275.98,108.372,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,108.681,IS
🅱️ RS 核心,ENPH,RS: 99,RS: 99,99,,23,99,13.06,4693777920,['S&P600_小型'],,32.92,13.06,26.13,,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,5805.T,RS: 99,RS: 99,99,,23,99,639.93,402055921664,['TOPIX_Small500_小型'],,1175.41,639.93,1279.85,108.372,False,Industrials,2020-01-01,2020-02-03,✅ RS 換倉平倉,108.681,IS
🅱️ RS 核心,ROKU,RS: 99,RS: 97,99,,23,99,66.95,23495139328,['S&P400_中型'],,127.5,66.95,133.9,,False,Communication Services,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6407.T,RS: 99,RS: 99,99,,23,99,772.46,348878766080,['TOPIX_Small500_小型'],,1504.58,772.46,1544.93,108.372,False,Industrials,2020-01-01,2020-02-03,✅ RS 換倉平倉,108.681,IS
🅱️ RS 核心,CRUS,RS: 99,RS: 98,99,,23,99,41.21,5695359488,['S&P400_中型'],,77.19,41.21,82.41,,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,SYNA,RS: 99,RS: 99,99,,23,99,32.88,3700302848,['S&P400_中型'],,68.58,32.88,65.77,,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3668.T,RS: 99,RS: 99,99,,23,99,479.05,54384123904,['TOPIX_Small500_小型'],,979.58,479.05,958.1,108.372,False,Communication Services,2020-01-01,2020-02-03,✅ RS 換倉平倉,108.681,IS
🅱️ RS 核心,SEDG,RS: 99,RS: 98,99,,23,99,47.54,2066729856,['S&P600_小型'],,100.98,47.54,95.09,,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6146.T,RS: 99,RS: 98,99,,23,99,3865.42,5861595938816,['NK225'],,7545.78,3865.42,7730.85,108.372,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,108.681,IS
🅱️ RS 核心,THC,RS: 99,RS: 94,99,,23,99,19.01,20927692800,['S&P400_中型'],,32.02,19.01,38.03,,False,Healthcare,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9468.T,RS: 99,RS: 96,99,,23,99,482.1,538776174592,['TOPIX_Mid400_中型'],,838.78,482.1,964.21,108.372,False,Communication Services,2020-01-01,2020-02-03,✅ RS 換倉平倉,108.681,IS
🅱️ RS 核心,CVNA,RS: 99,RS: 98,99,,23,99,9.2,82203672576,['S&P500_大盤'],,17.25,9.2,18.41,,False,Consumer Cyclical,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,LRCX,RS: 99,RS: 98,99,,23,99,13.59,352972603392,"['S&P500_大盤', 'NDX100_科技']",,28.68,13.59,27.19,,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,23,99,19.88,187705737216,['NDX100_科技'],,46.94,19.88,39.76,,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6807.T,RS: 98,RS: 97,98,,23,98,966.12,165199200256,['TOPIX_Small500_小型'],,1675.25,966.12,1932.24,108.372,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,108.681,IS
🅱️ RS 核心,CROX,RS: 98,RS: 95,98,,23,98,20.94,0,['S&P400_中型'],,37.49,20.94,41.89,,False,N/A,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,PODD,RS: 98,RS: 98,98,,23,98,85.6,10217954304,['S&P500_大盤'],,194.84,85.6,171.2,,False,Healthcare,2020-01-01,2020-02-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3994.T,RS: 98,RS: 99,98,,23,98,1317.5,342330212352,['TOPIX_Mid400_中型'],,2565.0,1317.5,2635.0,108.372,False,Technology,2020-01-01,2020-02-03,✅ RS 換倉平倉,108.681,IS
🅱️ RS 核心,ARWR,RS: 100,RS: 100,100,,21,100,31.67,12058894336,['S&P400_中型'],,63.43,31.67,63.33,,False,Healthcare,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ROKU,RS: 99,RS: 99,99,,21,99,68.04,23495139328,['S&P400_中型'],,133.9,68.04,136.07,,False,Communication Services,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,2266.32,3019657183232,['NK225'],,5275.98,2266.32,4532.64,108.681,False,Technology,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,ENPH,RS: 99,RS: 99,99,,21,99,11.03,4693777920,['S&P600_小型'],,26.13,11.03,22.07,,False,Technology,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,1419.T,RS: 99,RS: 98,99,,21,99,685.58,82819170304,['TOPIX_Small500_小型'],,1227.5,685.58,1371.17,108.681,False,Consumer Cyclical,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,6407.T,RS: 99,RS: 99,99,,21,99,779.61,348878766080,['TOPIX_Small500_小型'],,1544.93,779.61,1559.22,108.681,False,Industrials,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,ACAD,RS: 99,RS: 98,99,,21,99,22.89,4971875840,['S&P600_小型'],,42.78,22.89,45.78,,False,Healthcare,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3668.T,RS: 99,RS: 99,99,,21,99,525.72,54384123904,['TOPIX_Small500_小型'],,958.1,525.72,1051.43,108.681,False,Communication Services,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,6146.T,RS: 99,RS: 99,99,,21,99,3514.7,5861595938816,['NK225'],,7730.85,3514.7,7029.4,108.681,False,Technology,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,CVNA,RS: 99,RS: 99,99,,21,99,9.2,82203672576,['S&P500_大盤'],,18.41,9.2,18.4,,False,Consumer Cyclical,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,RH,RS: 99,RS: 97,99,,21,99,99.63,2772123392,['S&P400_中型'],,213.5,99.63,199.26,,False,Consumer Cyclical,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6875.T,RS: 99,RS: 81,99,,21,99,1034.99,146682675200,['TOPIX_Small500_小型'],,1577.28,1034.99,2069.97,108.681,False,Technology,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,BLDR,RS: 99,RS: 98,99,,21,99,12.57,6831299072,['S&P500_大盤'],,25.41,12.57,25.14,,False,Industrials,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 98,99,,21,99,9.3,16174406656,['S&P400_中型'],,19.14,9.3,18.59,,False,Technology,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,PODD,RS: 99,RS: 98,99,,21,99,90.95,10217954304,['S&P500_大盤'],,171.2,90.95,181.9,,False,Healthcare,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,CDE,RS: 99,RS: 98,99,,21,99,3.3,22013229056,['S&P400_中型'],,8.07,3.3,6.59,,False,Basic Materials,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6284.T,RS: 99,RS: 99,99,,21,99,2128.16,128473366528,['TOPIX_Small500_小型'],,4143.27,2128.16,4256.31,108.681,False,Industrials,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,6996.T,RS: 98,RS: 94,98,,21,98,522.12,167695122432,['TOPIX_Small500_小型'],,965.61,522.12,1044.24,108.681,False,Technology,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,CRUS,RS: 98,RS: 99,98,,21,98,35.43,5695359488,['S&P400_中型'],,82.41,35.43,70.86,,False,Technology,2019-12-02,2020-01-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8604.T,RS: 98,RS: 97,98,,21,98,211.33,4769671806976,['NK225'],,423.48,211.33,422.66,108.681,False,Financial Services,2019-12-02,2020-01-01,✅ RS 換倉平倉,109.535,IS
🅱️ RS 核心,ARWR,RS: 100,RS: 100,100,,21,100,20.74,12058894336,['S&P400_中型'],,63.33,20.74,41.48,,False,Healthcare,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ROKU,RS: 99,RS: 99,99,,21,99,73.25,23495139328,['S&P400_中型'],,136.07,73.25,146.5,,False,Communication Services,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,1880.72,3019657183232,['NK225'],,4532.64,1880.72,3761.43,109.535,False,Technology,2019-11-01,2019-12-02,✅ RS 換倉平倉,107.996,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,21,99,9.99,16174406656,['S&P400_中型'],,18.59,9.99,19.99,,False,Technology,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3668.T,RS: 99,RS: 99,99,,21,99,571.56,54384123904,['TOPIX_Small500_小型'],,1051.43,571.56,1143.11,109.535,False,Communication Services,2019-11-01,2019-12-02,✅ RS 換倉平倉,107.996,IS
🅱️ RS 核心,ENPH,RS: 99,RS: 99,99,,21,99,9.41,4693777920,['S&P600_小型'],,22.07,9.41,18.83,,False,Technology,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,1419.T,RS: 99,RS: 99,99,,21,99,687.82,82819170304,['TOPIX_Small500_小型'],,1371.17,687.82,1375.63,109.535,False,Consumer Cyclical,2019-11-01,2019-12-02,✅ RS 換倉平倉,107.996,IS
🅱️ RS 核心,ACAD,RS: 99,RS: 99,99,,21,99,21.5,4971875840,['S&P600_小型'],,45.78,21.5,43.0,,False,Healthcare,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7730.T,RS: 99,RS: 98,99,,21,99,1270.0,148344913920,['TOPIX_Small500_小型'],,2576.88,1270.0,2540.01,109.535,False,Healthcare,2019-11-01,2019-12-02,✅ RS 換倉平倉,107.996,IS
🅱️ RS 核心,PDD,RS: 99,RS: 98,99,,21,99,20.75,117074362368,['NDX100_科技'],,36.04,20.75,41.49,,False,Consumer Cyclical,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3387.T,RS: 99,RS: 97,99,,21,99,222.2,344564760576,['TOPIX_Small500_小型'],,444.65,222.2,444.41,109.535,False,Consumer Cyclical,2019-11-01,2019-12-02,✅ RS 換倉平倉,107.996,IS
🅱️ RS 核心,SEDG,RS: 99,RS: 98,99,,21,99,41.6,2066729856,['S&P600_小型'],,81.72,41.6,83.19,,False,Technology,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,1928.T,RS: 99,RS: 98,99,,21,99,885.72,2205306322944,['NK225'],,1807.28,885.72,1771.43,109.535,False,Consumer Cyclical,2019-11-01,2019-12-02,✅ RS 換倉平倉,107.996,IS
🅱️ RS 核心,KLAC,RS: 99,RS: 97,99,,21,99,7.96,220989325312,"['S&P500_大盤', 'NDX100_科技']",,14.93,7.96,15.91,,False,Technology,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6407.T,RS: 98,RS: 99,98,,21,98,660.25,348878766080,['TOPIX_Small500_小型'],,1559.22,660.25,1320.5,109.535,False,Industrials,2019-11-01,2019-12-02,✅ RS 換倉平倉,107.996,IS
🅱️ RS 核心,IBP,RS: 98,RS: 96,98,,21,98,34.53,6377407488,['S&P600_小型'],,63.32,34.53,69.07,,False,Consumer Cyclical,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,RNG,RS: 98,RS: 96,98,,21,98,80.52,6388221440,['S&P600_小型'],,164.6,80.52,161.05,,False,Technology,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6146.T,RS: 98,RS: 99,98,,21,98,3529.62,5861595938816,['NK225'],,7029.4,3529.62,7059.25,109.535,False,Technology,2019-11-01,2019-12-02,✅ RS 換倉平倉,107.996,IS
🅱️ RS 核心,LRCX,RS: 98,RS: 97,98,,21,98,12.88,352972603392,"['S&P500_大盤', 'NDX100_科技']",,24.34,12.88,25.76,,False,Technology,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,FTDR,RS: 98,RS: 94,98,,21,98,24.3,5638917632,['S&P600_小型'],,44.58,24.3,48.59,,False,Consumer Cyclical,2019-11-01,2019-12-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ENPH,RS: 100,RS: 99,100,,21,100,10.85,4693777920,['S&P600_小型'],,18.83,10.85,21.71,,False,Technology,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,SEDG,RS: 99,RS: 99,99,,21,99,41.58,2066729856,['S&P600_小型'],,83.19,41.58,83.15,,False,Technology,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3668.T,RS: 99,RS: 99,99,,21,99,648.78,54384123904,['TOPIX_Small500_小型'],,1143.11,648.78,1297.57,107.996,False,Communication Services,2019-10-01,2019-11-01,✅ RS 換倉平倉,108.069,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 98,99,,21,99,15.66,187705737216,['NDX100_科技'],,31.68,15.66,31.32,,False,Technology,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,1620.49,3019657183232,['NK225'],,3761.43,1620.49,3240.98,107.996,False,Technology,2019-10-01,2019-11-01,✅ RS 換倉平倉,108.069,IS
🅱️ RS 核心,PODD,RS: 99,RS: 97,99,,21,99,81.42,10217954304,['S&P500_大盤'],,146.48,81.42,162.83,,False,Healthcare,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7730.T,RS: 99,RS: 99,99,,21,99,1250.69,148344913920,['TOPIX_Small500_小型'],,2540.01,1250.69,2501.38,107.996,False,Healthcare,2019-10-01,2019-11-01,✅ RS 換倉平倉,108.069,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,21,99,8.91,16174406656,['S&P400_中型'],,19.99,8.91,17.82,,False,Technology,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ARWR,RS: 99,RS: 100,99,,21,99,14.07,12058894336,['S&P400_中型'],,41.48,14.07,28.14,,False,Healthcare,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8111.T,RS: 99,RS: 94,99,,21,99,1319.58,0,['TOPIX_Mid400_中型'],,2494.38,1319.58,2639.15,107.996,False,N/A,2019-10-01,2019-11-01,✅ RS 換倉平倉,108.069,IS
🅱️ RS 核心,ROKU,RS: 99,RS: 99,99,,21,99,51.2,23495139328,['S&P400_中型'],,146.5,51.2,102.4,,False,Communication Services,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,MTH,RS: 99,RS: 98,99,,21,99,16.47,4478763520,['S&P600_小型'],,34.19,16.47,32.94,,False,Consumer Cyclical,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,4661.T,RS: 99,RS: 98,99,,21,99,1602.21,5084761030656,['NK225'],,3120.95,1602.21,3204.42,107.996,False,Consumer Cyclical,2019-10-01,2019-11-01,✅ RS 換倉平倉,108.069,IS
🅱️ RS 核心,6750.T,RS: 99,RS: 98,99,,21,99,906.7,163654467584,['TOPIX_Small500_小型'],,1821.9,906.7,1813.39,107.996,False,Technology,2019-10-01,2019-11-01,✅ RS 換倉平倉,108.069,IS
🅱️ RS 核心,SHAK,RS: 99,RS: 96,99,,21,99,46.81,2948288512,['S&P600_小型'],,82.77,46.81,93.62,,False,Consumer Cyclical,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3387.T,RS: 99,RS: 99,99,,21,99,212.66,344564760576,['TOPIX_Small500_小型'],,444.41,212.66,425.33,107.996,False,Consumer Cyclical,2019-10-01,2019-11-01,✅ RS 換倉平倉,108.069,IS
🅱️ RS 核心,LGIH,RS: 99,RS: 96,99,,21,99,41.12,1253921152,['S&P600_小型'],,79.47,41.12,82.23,,False,Consumer Cyclical,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,PPC,RS: 99,RS: 89,99,,21,99,13.08,7213497856,['S&P400_中型'],,26.66,13.08,26.15,,False,Consumer Defensive,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,MANH,RS: 98,RS: 87,98,,21,98,40.16,12927086592,['S&P400_中型'],,75.47,40.16,80.32,,False,Technology,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,LAD,RS: 98,RS: 98,98,,21,98,61.66,8274994176,['S&P400_中型'],,152.34,61.66,123.31,,False,Consumer Cyclical,2019-10-01,2019-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ENPH,RS: 100,RS: 100,100,,20,100,14.84,4693777920,['S&P600_小型'],,21.71,14.84,29.67,,False,Technology,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,20,99,1490.38,3019657183232,['NK225'],,3240.98,1490.38,2980.76,108.069,False,Technology,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,20,99,19.27,187705737216,['NDX100_科技'],,31.32,19.27,38.54,,False,Technology,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ROKU,RS: 99,RS: 99,99,,20,99,75.68,23495139328,['S&P400_中型'],,102.4,75.68,151.36,,False,Communication Services,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,1419.T,RS: 99,RS: 99,99,,20,99,550.48,82819170304,['TOPIX_Small500_小型'],,1067.46,550.48,1100.95,108.069,False,Consumer Cyclical,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,7730.T,RS: 99,RS: 99,99,,20,99,1068.51,148344913920,['TOPIX_Small500_小型'],,2501.38,1068.51,2137.01,108.069,False,Healthcare,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,20,99,9.85,16174406656,['S&P400_中型'],,17.82,9.85,19.69,,False,Technology,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,SEDG,RS: 99,RS: 99,99,,20,99,40.96,2066729856,['S&P600_小型'],,83.15,40.96,81.92,,False,Technology,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8111.T,RS: 99,RS: 99,99,,20,99,1100.61,0,['TOPIX_Mid400_中型'],,2639.15,1100.61,2201.22,108.069,False,N/A,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,7780.T,RS: 99,RS: 98,99,,20,99,916.69,141309100032,['TOPIX_Small500_小型'],,1771.12,916.69,1833.38,108.069,False,Healthcare,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,MKTX,RS: 99,RS: 97,99,,20,99,184.27,5737145344,['S&P600_小型'],,301.25,184.27,368.55,,False,Financial Services,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9468.T,RS: 99,RS: 98,99,,20,99,372.82,538776174592,['TOPIX_Mid400_中型'],,706.9,372.82,745.63,108.069,False,Communication Services,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,ARWR,RS: 99,RS: 99,99,,20,99,17.08,12058894336,['S&P400_中型'],,28.14,17.08,34.17,,False,Healthcare,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6750.T,RS: 99,RS: 99,99,,20,99,887.74,163654467584,['TOPIX_Small500_小型'],,1813.39,887.74,1775.48,108.069,False,Technology,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,SHAK,RS: 99,RS: 99,99,,20,99,49.58,2948288512,['S&P600_小型'],,93.62,49.58,99.16,,False,Consumer Cyclical,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6728.T,RS: 99,RS: 97,99,,20,99,1903.83,355280650240,['TOPIX_Mid400_中型'],,3833.59,1903.83,3807.66,108.069,False,Industrials,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,4307.T,RS: 99,RS: 97,99,,20,99,993.46,2895162638336,['NK225'],,1952.73,993.46,1986.92,108.069,False,Technology,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,4996.T,RS: 98,RS: 96,98,,20,98,385.28,94088536064,['TOPIX_Small500_小型'],,777.98,385.28,770.55,108.069,False,Basic Materials,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,OKTA,RS: 98,RS: 97,98,,20,98,63.25,0,['S&P400_中型'],,103.69,63.25,126.5,,False,N/A,2019-09-02,2019-10-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6146.T,RS: 98,RS: 96,98,,20,98,2989.5,5861595938816,['NK225'],,6268.25,2989.5,5979.0,108.069,False,Technology,2019-09-02,2019-10-01,✅ RS 換倉平倉,106.128,IS
🅱️ RS 核心,ENPH,RS: 100,RS: 100,100,,22,100,15.05,4693777920,['S&P600_小型'],,29.67,15.05,30.1,,False,Technology,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,22,99,9.65,16174406656,['S&P400_中型'],,19.69,9.65,19.3,,False,Technology,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8111.T,RS: 99,RS: 99,99,,22,99,1135.24,0,['TOPIX_Mid400_中型'],,2201.22,1135.24,2270.48,106.128,False,N/A,2019-08-01,2019-09-02,✅ RS 換倉平倉,108.82,IS
🅱️ RS 核心,IIPR,RS: 99,RS: 98,99,,22,99,30.14,1566879744,['S&P600_小型'],,52.78,30.14,60.28,,False,Real Estate,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7730.T,RS: 99,RS: 99,99,,22,99,1145.45,148344913920,['TOPIX_Small500_小型'],,2137.01,1145.45,2290.9,106.128,False,Healthcare,2019-08-01,2019-09-02,✅ RS 換倉平倉,108.82,IS
🅱️ RS 核心,2931.T,RS: 99,RS: 97,99,,22,99,527.37,48267292672,['TOPIX_Small500_小型'],,855.73,527.37,1054.74,106.128,False,Consumer Defensive,2019-08-01,2019-09-02,✅ RS 換倉平倉,108.82,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,22,99,17.07,187705737216,['NDX100_科技'],,38.54,17.07,34.14,,False,Technology,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ARWR,RS: 99,RS: 99,99,,22,99,14.77,12058894336,['S&P400_中型'],,34.17,14.77,29.53,,False,Healthcare,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2317.T,RS: 99,RS: 98,99,,22,99,197.58,161212579840,['TOPIX_Small500_小型'],,332.83,197.58,395.17,106.128,False,Technology,2019-08-01,2019-09-02,✅ RS 換倉平倉,108.82,IS
