date,tk,px,sl,tp,initial_sl,tp1_price,last_px,status,tag,entry_metric,curr_metric,sources,sector,mcap,feature_score,features,partial_tp_hit,close_date
2025-10-15,7730.T,1505.43,1445.76,1684.44,1445.76,1594.94,1445.76,❌ STOP LOSS,⚡ 缺口動能,RS: 78,RS: 74,['TOPIX_Small500_小型'],N/A,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 84.9}",False,2025-11-04
2025-10-15,9267.T,4969.16,4831.03,5590.75,4831.03,5176.36,4831.03,❌ STOP LOSS,💥 BB 擠壓,,,['TOPIX_Small500_小型'],N/A,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 51.8}",False,2025-10-16
2025-10-16,6526.T,2933.55,2933.55,3608.68,2783.52,3158.59,2395.2381671413373,✅ TRAIL EXIT,🏆 VCP 突破,,RS: 93,"['NK225', 'TOPIX_Mid400_中型']",N/A,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.3}",True,2025-11-05
2025-10-16,7581.T,5500.0,5300.71,6097.86,5300.71,5798.93,5300.71,❌ STOP LOSS,⚡ 缺口動能,RS: 76,RS: 72,['TOPIX_Small500_小型'],N/A,0,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 70.2}",False,2025-10-21
2025-10-20,5715.T,2932.97,2932.97,3310.26,2849.13,3058.73,3310.26,✅ MAX TP,🏆 VCP 突破,,RS: 95,['TOPIX_Small500_小型'],N/A,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 56.2}",True,2025-11-04
2025-10-22,6457.T,3644.68,3644.68,3926.54,3550.73,3785.6,3926.54,✅ MAX TP,💥 BB 擠壓,,RS: 91,['TOPIX_Mid400_中型'],N/A,0,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 59.6}",True,2025-11-10
2025-10-22,8341.T,2051.77,2051.77,2253.46,1984.54,2152.62,2253.46,✅ MAX TP,🏆 VCP 突破,,RS: 95,['TOPIX_Mid400_中型'],N/A,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 56.8}",True,2025-11-11
2025-10-23,7014.T,4380.67,4380.67,5585.45,3979.07,4983.06,5585.45,✅ MAX TP,⚡ 缺口動能,RS: 99,RS: 99,['TOPIX_Small500_小型'],N/A,0,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 84.4}",True,2025-10-28
2025-10-23,7419.T,1360.57,1296.16,1553.81,1296.16,1457.2,1296.16,❌ STOP LOSS,🏆 VCP 突破,,RS: 96,['TOPIX_Small500_小型'],N/A,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 58.8}",False,2025-10-29
2025-10-23,9267.T,4964.18,4798.1,5462.41,4798.1,5213.29,4798.1,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['TOPIX_Small500_小型'],N/A,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 59.7}",False,2025-10-28
2025-10-27,5482.T,2644.5,2552.39,2920.84,2552.39,2782.66,2552.39,❌ STOP LOSS,💥 BB 擠壓,,,['TOPIX_Small500_小型'],N/A,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 55.0}",False,2025-10-28
2025-10-27,7004.T,1177.85,1125.57,1334.68,1125.57,1256.26,1125.57,❌ STOP LOSS,⚡ 缺口動能,RS: 83,RS: 83,"['NK225', 'TOPIX_Small500_小型']",N/A,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 72.5}",False,2025-10-28
2025-10-27,7721.T,6482.69,5901.75,8225.52,5901.75,7354.1,5901.75,❌ STOP LOSS,⚡ 缺口動能,RS: 98,RS: 97,['TOPIX_Small500_小型'],N/A,0,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 74.4}",False,2025-10-29
2025-10-29,1944.T,6098.7,5872.89,6776.11,5872.89,6437.41,5872.89,❌ STOP LOSS,⚡ 缺口動能,RS: 97,RS: 97,['TOPIX_Mid400_中型'],Industrials,1204006158336,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 77.7}",False,2025-10-30
2025-10-29,6857.T,22089.93,20436.47,27050.32,20436.47,24570.13,20436.47,❌ STOP LOSS,⚡ 缺口動能,RS: 99,RS: 99,['NK225'],Technology,24416454967296,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 71.4}",False,2025-11-05
2025-10-29,8174.T,2772.89,2772.89,3028.6,2687.66,2900.74,2911.9805010536984,✅ TRAIL EXIT,⚡ 缺口動能,RS: 85,RS: 90,['TOPIX_Mid400_中型'],Utilities,293745491968,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 64.3}",True,2025-11-18
2025-10-30,6269.T,9918.03,9918.03,12694.17,8992.64,11306.1,12694.17,✅ MAX TP,⚡ 缺口動能,RS: 99,RS: 99,['TOPIX_Mid400_中型'],Energy,698783301632,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 73.4}",True,2025-11-12
2025-10-30,9267.T,5382.84,5115.84,6183.86,5115.84,5783.35,5115.84,❌ STOP LOSS,⚡ 缺口動能,RS: 95,RS: 95,['TOPIX_Small500_小型'],Healthcare,109115236352,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 66.2}",False,2025-10-31
2025-10-31,6744.T,3736.89,3657.41,4094.54,3657.41,3856.1,3657.41,❌ STOP LOSS,🏆 VCP 突破,,,['TOPIX_Small500_小型'],Industrials,271946711040,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 64.4}",False,2025-11-03
2025-11-03,CG,50.76,50.76,58.49,48.18,53.34,50.855189113725466,✅ TRAIL EXIT,📉 極度超賣,RSI: 18,RSI: 32,['S&P400_中型'],Financial Services,0,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 18.2}",True,2025-11-14
2025-11-04,CDE,13.8,13.8,19.57,11.88,15.73,14.024251601574873,✅ TRAIL EXIT,📉 極度超賣,RSI: 20,RSI: 28,['S&P400_中型'],Basic Materials,17962217472,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 20.3}",True,2025-11-14
2025-11-04,6744.T,3820.58,3725.63,4247.87,3725.63,3963.02,3725.63,❌ STOP LOSS,🏆 VCP 突破,,,['TOPIX_Small500_小型'],Industrials,271946711040,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 66.3}",False,2025-11-05
2025-11-04,9504.T,911.95,893.7,994.07,893.7,939.33,893.7,❌ STOP LOSS,🏆 VCP 突破,,,['TOPIX_Mid400_中型'],Utilities,326675103744,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 67.8}",False,2025-11-05
2025-11-05,2282.T,6291.3,6291.3,6927.57,6079.22,6609.43,6685.183365540074,✅ TRAIL EXIT,⚡ 缺口動能,RS: 88,RS: 91,"['NK225', 'TOPIX_Mid400_中型']",Consumer Defensive,550469500928,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 81.5}",True,2025-12-01
2025-11-06,CELH,45.06,41.38,56.1,41.38,48.74,41.38,❌ STOP LOSS,📉 極度超賣,RSI: 10,RSI: 10,['S&P400_中型'],Consumer Defensive,7451916288,2,"{'mss': False, 'smc': True, 'amd': True, 'ml_rsi': 10.1}",False,2025-11-07
2025-11-06,3407.T,1245.79,1245.79,1359.56,1220.51,1283.71,1359.56,✅ MAX TP,🏆 VCP 突破,,RS: 91,['NK225'],Industrials,2201098125312,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 68.5}",True,2025-12-09
2025-11-06,6367.T,19121.26,19121.26,21501.77,18327.76,20311.51,19017.20703125,✅ TRAIL EXIT,⚡ 缺口動能,RS: 80,RS: 85,['NK225'],Industrials,6197153890304,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 68.0}",True,2025-11-18
2025-11-06,8366.T,1266.07,1240.27,1382.16,1240.27,1304.78,1240.27,❌ STOP LOSS,💥 BB 擠壓,,,['TOPIX_Small500_小型'],Financial Services,599295524864,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 62.5}",False,2025-11-07
2025-11-06,9412.T,1785.43,1672.72,2123.58,1672.72,1954.5,1672.72,❌ STOP LOSS,⚡ 缺口動能,RS: 97,RS: 96,['TOPIX_Small500_小型'],Communication Services,708722294784,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 86.9}",False,2025-11-11
2025-11-07,CELH,41.52,41.52,53.79,37.43,45.61,42.38999938964844,✅ TRAIL EXIT,📉 極度超賣,RSI: 9,RSI: 17,['S&P400_中型'],Consumer Defensive,7451916288,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 9.0}",True,2025-11-14
2025-11-10,REZI,21.31,21.31,26.04,19.73,22.89,20.75156593322754,✅ TRAIL EXIT,📉 極度超賣,RSI: 16,RSI: 18,['S&P600_小型'],Industrials,3973424896,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 16.6}",True,2025-11-17
2025-11-10,3110.T,2245.56,2245.56,2694.33,2095.97,2469.94,2694.33,✅ MAX TP,⚡ 缺口動能,RS: 99,RS: 99,['TOPIX_Small500_小型'],Consumer Cyclical,647101022208,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 82.2}",True,2025-11-12
2025-11-11,6448.T,2937.65,2937.65,3272.0,2826.21,3104.82,3007.458269482804,✅ TRAIL EXIT,⚡ 缺口動能,RS: 85,RS: 83,['TOPIX_Mid400_中型'],Industrials,1009092198400,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 75.2}",True,2025-12-11
2025-11-11,9006.T,1540.46,1489.93,1692.05,1489.93,1616.24,1489.93,❌ STOP LOSS,⚡ 缺口動能,RS: 81,RS: 79,['TOPIX_Mid400_中型'],Industrials,402559533056,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 79.5}",False,2025-11-13
2025-11-12,2503.T,2268.27,2268.27,2460.82,2204.08,2364.55,2325.095947265625,✅ TRAIL EXIT,⚡ 缺口動能,RS: 80,RS: 83,['NK225'],Consumer Defensive,2259295141888,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 69.2}",True,2025-12-03
2025-11-12,5706.T,19061.2,17178.54,24709.18,17178.54,21885.19,17178.54,❌ STOP LOSS,⚡ 缺口動能,RS: 99,RS: 99,"['NK225', 'TOPIX_Mid400_中型']",Industrials,2024171372544,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 76.2}",False,2025-11-25
2025-11-12,6652.T,2465.63,2465.63,2682.48,2417.44,2537.9,2682.48,✅ MAX TP,🏆 VCP 突破,,RS: 81,['TOPIX_Small500_小型'],Industrials,105936011264,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.7}",True,2025-12-01
2025-11-13,2413.T,2593.9,2482.71,2927.47,2482.71,2760.69,2482.71,❌ STOP LOSS,⚡ 缺口動能,RS: 96,RS: 96,"['NK225', 'TOPIX_Mid400_中型']",Healthcare,1157990449152,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 74.6}",False,2025-11-18
2025-11-13,5805.T,10842.99,10025.35,13295.93,10025.35,12069.46,10025.35,❌ STOP LOSS,⚡ 缺口動能,RS: 95,RS: 95,['TOPIX_Small500_小型'],Industrials,377760710656,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 85.9}",False,2025-11-19
2025-11-14,3769.T,9944.0,9399.0,11579.0,9399.0,10761.5,9399.0,❌ STOP LOSS,⚡ 缺口動能,RS: 87,RS: 82,['TOPIX_Mid400_中型'],Technology,743710523392,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 75.8}",False,2025-11-19
2025-11-25,8086.T,1489.86,1461.74,1616.41,1461.74,1532.04,1461.74,❌ STOP LOSS,💥 BB 擠壓,,RS: 78,['TOPIX_Mid400_中型'],Healthcare,261931810816,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 54.1}",False,2025-12-01
2025-11-26,9509.T,1238.66,1146.18,1516.12,1146.18,1377.39,1146.18,❌ STOP LOSS,⚡ 缺口動能,RS: 97,RS: 96,['TOPIX_Mid400_中型'],Utilities,210279415808,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 82.9}",False,2025-12-01
2025-11-27,4061.T,2659.97,2514.74,3095.68,2514.74,2877.82,2514.74,❌ STOP LOSS,⚡ 缺口動能,RS: 90,RS: 89,"['NK225', 'TOPIX_Mid400_中型']",Basic Materials,333679099904,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 81.2}",False,2025-12-05
2025-11-28,DUK,121.84,119.37,129.26,119.37,125.55,119.37,❌ STOP LOSS,💥 BB 擠壓,,,['S&P500_大盤'],Utilities,96168468480,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 60.0}",False,2025-12-01
2025-11-28,WPC,64.67,63.51,68.16,63.51,66.42,63.51,❌ STOP LOSS,💥 BB 擠壓,,RS: 78,['S&P400_中型'],Real Estate,16443126784,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 55.4}",False,2025-12-08
2025-11-28,4021.T,5166.26,4996.61,5675.23,4996.61,5420.74,4996.61,❌ STOP LOSS,💥 BB 擠壓,,,"['NK225', 'TOPIX_Mid400_中型']",Basic Materials,1033607118848,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 60.4}",False,2025-12-01
2025-11-28,5334.T,6650.27,6474.35,7178.01,6474.35,6914.14,6474.35,❌ STOP LOSS,💥 BB 擠壓,,RS: 94,['TOPIX_Mid400_中型'],Consumer Cyclical,1980164866048,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 63.6}",False,2025-12-05
2025-11-28,6474.T,3980.0,3866.71,4319.86,3866.71,4149.93,3866.71,❌ STOP LOSS,🏆 VCP 突破,,RS: 90,['TOPIX_Small500_小型'],Industrials,127725944832,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 64.6}",False,2025-12-02
2025-12-01,4369.T,3260.73,3101.26,3739.13,3101.26,3499.93,3101.26,❌ STOP LOSS,⚡ 缺口動能,RS: 83,RS: 83,['TOPIX_Small500_小型'],Basic Materials,119263076352,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 67.6}",False,2025-12-02
2025-12-05,9412.T,2019.65,2019.65,2408.84,1889.93,2214.24,2135.7717498134757,✅ TRAIL EXIT,⚡ 缺口動能,RS: 98,RS: 98,['TOPIX_Small500_小型'],Communication Services,708722294784,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 66.6}",True,2026-01-21
2025-12-09,4507.T,2778.14,2718.86,3044.9,2718.86,2867.05,2718.86,❌ STOP LOSS,🏆 VCP 突破,,,['NK225'],Healthcare,2346990174208,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 61.0}",False,2025-12-10
2025-12-09,5334.T,6628.58,6628.58,7126.87,6517.85,6794.69,6583.250833619123,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 93,['TOPIX_Mid400_中型'],Consumer Cyclical,1980164866048,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 66.2}",True,2026-01-29
2025-12-10,3626.T,5126.61,5004.5,5492.94,5004.5,5309.78,5004.5,❌ STOP LOSS,💥 BB 擠壓,,,['TOPIX_Mid400_中型'],Technology,756641103872,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 53.4}",False,2025-12-11
2025-12-15,BKE,52.85,50.92,58.65,50.92,55.76,50.92,❌ STOP LOSS,💥 BB 擠壓,,RS: 82,['S&P600_小型'],Consumer Cyclical,0,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 54.2}",False,2025-12-23
2025-12-15,COKE,165.21,159.74,181.6,159.74,173.41,159.74,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['S&P400_中型'],Consumer Defensive,12297088000,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 58.4}",False,2025-12-17
2025-12-15,3360.T,2547.25,2547.25,2746.46,2502.99,2613.65,2480.451062353972,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 86,['TOPIX_Mid400_中型'],Healthcare,219457437696,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 54.9}",True,2026-01-28
2025-12-15,4686.T,5147.78,5038.96,5637.45,5038.96,5311.01,5038.96,❌ STOP LOSS,💥 BB 擠壓,,,['TOPIX_Small500_小型'],Technology,257537359872,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 62.2}",False,2025-12-16
2025-12-16,3626.T,5272.77,5190.66,5642.28,5190.66,5395.95,5190.66,❌ STOP LOSS,🏆 VCP 突破,,RS: 85,['TOPIX_Mid400_中型'],Technology,756641103872,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 58.8}",False,2025-12-22
2025-12-16,8848.T,651.08,640.8,697.33,640.8,666.49,640.8,❌ STOP LOSS,💥 BB 擠壓,,,['TOPIX_Small500_小型'],Real Estate,213814525952,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 52.5}",False,2025-12-17
2025-12-18,1662.T,1500.22,1500.22,1696.46,1456.62,1565.63,1696.46,✅ MAX TP,🏆 VCP 突破,,RS: 94,['TOPIX_Small500_小型'],Energy,432638984192,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 63.4}",True,2026-01-08
2025-12-19,1719.T,1838.92,1838.92,1961.51,1811.67,1879.78,1961.51,✅ MAX TP,💥 BB 擠壓,,RS: 94,['TOPIX_Mid400_中型'],Industrials,292430053376,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 57.1}",True,2026-01-13
2025-12-19,3101.T,1182.0,1182.0,1266.61,1163.2,1210.21,1266.61,✅ MAX TP,💥 BB 擠壓,,RS: 91,['TOPIX_Small500_小型'],Basic Materials,150369091584,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 56.6}",True,2026-01-14
2025-12-22,AIT,262.57,254.41,287.05,254.41,274.82,254.41,❌ STOP LOSS,💥 BB 擠壓,,RS: 68,['S&P400_中型'],Industrials,0,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.8}",False,2026-01-02
2025-12-22,CLF,13.74,12.94,16.15,12.94,14.94,12.94,❌ STOP LOSS,💥 BB 擠壓,,RS: 88,['S&P400_中型'],Basic Materials,7217331200,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 61.3}",False,2026-01-07
2025-12-22,DAVE,218.01,218.01,269.77,200.76,243.88,183.96600341796875,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 93,['S&P600_小型'],Technology,5469160448,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 60.0}",True,2026-01-14
2025-12-22,NEO,12.42,11.82,14.23,11.82,13.32,11.82,❌ STOP LOSS,💥 BB 擠壓,,RS: 88,['S&P600_小型'],Healthcare,2020918656,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.6}",False,2025-12-31
2025-12-22,PII,67.23,64.06,76.74,64.06,71.98,64.06,❌ STOP LOSS,💥 BB 擠壓,,RS: 94,['S&P400_中型'],Consumer Cyclical,4159647488,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.6}",False,2025-12-24
2025-12-22,TPC,69.46,69.46,81.5,65.44,75.48,81.5,✅ MAX TP,💥 BB 擠壓,,RS: 98,['S&P600_小型'],Industrials,0,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 57.6}",True,2026-01-29
2025-12-22,TTWO,248.58,248.58,267.97,242.12,258.27,239.0,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 78,"['S&P500_大盤', 'NDX100_科技']",Communication Services,43923578880,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 53.0}",True,2026-01-16
2025-12-22,6367.T,20037.93,19653.92,21765.98,19653.92,20613.95,19653.92,❌ STOP LOSS,💥 BB 擠壓,,RS: 77,['NK225'],Industrials,6098344476672,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 56.4}",False,2025-12-29
2025-12-22,6525.T,5096.91,5096.91,6365.7,4673.98,5731.31,6365.7,✅ MAX TP,⚡ 缺口動能,RS: 98,RS: 98,['TOPIX_Mid400_中型'],Technology,1982433329152,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 66.6}",True,2026-01-21
2025-12-23,CVCO,603.54,573.59,693.4,573.59,648.46,573.59,❌ STOP LOSS,💥 BB 擠壓,,RS: 90,['S&P600_小型'],Consumer Cyclical,4519291904,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 57.8}",False,2026-01-02
2025-12-23,DTM,120.04,116.79,129.77,116.79,124.9,116.79,❌ STOP LOSS,💥 BB 擠壓,,RS: 82,['S&P400_中型'],Energy,13578236928,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.7}",False,2026-01-05
2025-12-23,ENS,149.4,149.4,167.58,143.34,158.49,167.58,✅ MAX TP,💥 BB 擠壓,,RS: 97,['S&P400_中型'],Industrials,6921924608,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 57.5}",True,2026-01-16
2025-12-24,PLD,127.2,124.66,134.8,124.66,131.0,124.66,❌ STOP LOSS,💥 BB 擠壓,,RS: 84,['S&P500_大盤'],Real Estate,134403465216,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 58.5}",False,2026-01-06
2025-12-24,1861.T,1537.37,1537.37,1671.02,1507.67,1581.93,1671.02,✅ MAX TP,💥 BB 擠壓,,RS: 96,['TOPIX_Small500_小型'],Industrials,242472321024,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 55.6}",True,2026-01-15
2025-12-24,4686.T,5137.82,5024.74,5646.7,5024.74,5307.45,5024.74,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['TOPIX_Small500_小型'],Technology,258500722688,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 55.7}",False,2026-01-05
2025-12-25,XOM,117.63,117.63,125.39,115.05,121.51,125.39,✅ MAX TP,💥 BB 擠壓,,RS: 78,['S&P500_大盤'],Energy,0,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 58.6}",True,2026-01-13
2025-12-25,6448.T,3082.18,3082.18,3274.31,3018.13,3178.25,3274.31,✅ MAX TP,💥 BB 擠壓,,RS: 87,['TOPIX_Mid400_中型'],Industrials,1017501253632,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 61.2}",True,2026-01-15
2025-12-25,8524.T,827.15,827.15,908.13,800.15,867.65,908.13,✅ MAX TP,💥 BB 擠壓,,RS: 97,['TOPIX_Small500_小型'],Financial Services,467646349312,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 55.4}",True,2026-01-09
2025-12-25,9504.T,986.29,986.29,1059.65,961.84,1022.97,963.6746750794692,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 83,['TOPIX_Mid400_中型'],Utilities,326495338496,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 61.7}",True,2026-01-27
2025-12-26,HAS,81.33,81.33,88.92,78.8,85.12,88.92,✅ MAX TP,💥 BB 擠壓,,RS: 89,['S&P500_大盤'],Consumer Cyclical,12857614336,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 55.8}",True,2026-01-28
2025-12-26,IQV,226.92,226.92,244.73,220.98,235.83,244.73,✅ MAX TP,💥 BB 擠壓,,RS: 90,['S&P500_大盤'],Healthcare,38853828608,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 55.6}",True,2026-01-07
2025-12-26,OSIS,269.82,259.8,299.88,259.8,284.85,259.8,❌ STOP LOSS,💥 BB 擠壓,,RS: 91,['S&P600_小型'],Technology,3874962432,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 57.7}",False,2025-12-31
2025-12-29,COCO,54.52,52.6,60.29,52.6,57.4,52.6,❌ STOP LOSS,💥 BB 擠壓,,RS: 94,['S&P600_小型'],Consumer Defensive,3751911424,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 52.4}",False,2026-01-02
2025-12-29,COLL,49.48,47.65,54.97,47.65,52.22,47.65,❌ STOP LOSS,💥 BB 擠壓,,,['S&P600_小型'],Healthcare,1159183360,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 71.3}",False,2025-12-30
2025-12-29,5262.T,1534.77,1426.63,1859.2,1426.63,1696.98,1426.63,❌ STOP LOSS,⚡ 缺口動能,RS: 98,RS: 96,['TOPIX_Small500_小型'],Industrials,54098747392,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 58.0}",False,2026-01-07
2025-12-29,6923.T,3057.83,3057.83,3263.11,2989.41,3160.47,3001.9154050345524,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 79,['TOPIX_Mid400_中型'],Consumer Cyclical,435441139712,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 56.0}",True,2026-01-26
2025-12-29,8341.T,2495.14,2495.14,2704.32,2425.42,2599.73,2704.32,✅ MAX TP,💥 BB 擠壓,,RS: 97,['TOPIX_Mid400_中型'],Financial Services,834164424704,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 57.7}",True,2026-01-13
2026-01-02,ALGT,88.01,88.01,101.7,83.45,94.85,101.7,✅ MAX TP,💥 BB 擠壓,,RS: 96,['S&P600_小型'],Industrials,2794991104,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 56.9}",True,2026-02-05
2026-01-02,ROST,182.0,182.0,193.0,178.33,187.49,193.0,✅ MAX TP,💥 BB 擠壓,,RS: 92,"['S&P500_大盤', 'NDX100_科技']",Consumer Cyclical,81228185600,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 52.5}",True,2026-01-14
2026-01-02,ST,34.68,33.5,38.24,33.5,36.45,33.5,❌ STOP LOSS,🏆 VCP 突破,,RS: 84,['S&P400_中型'],Technology,6926051328,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 51.0}",False,2026-01-29
2026-01-05,AGX,338.56,319.37,396.14,319.37,367.34,319.37,❌ STOP LOSS,💥 BB 擠壓,,,['S&P600_小型'],Industrials,8437063168,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 59.3}",False,2026-01-06
2026-01-05,CR,193.85,193.85,209.98,188.48,201.92,209.98,✅ MAX TP,🏆 VCP 突破,,RS: 77,['S&P400_中型'],Industrials,12893526016,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 54.4}",True,2026-01-21
2026-01-05,CVS,78.58,76.72,84.19,76.72,81.38,76.72,❌ STOP LOSS,💥 BB 擠壓,,RS: 90,['S&P500_大盤'],Healthcare,126469914624,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 55.5}",False,2026-01-15
2026-01-05,FLS,72.06,72.06,78.03,70.07,75.04,78.03,✅ MAX TP,💥 BB 擠壓,,RS: 89,['S&P400_中型'],Industrials,0,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 54.3}",True,2026-01-21
2026-01-05,GD,350.93,343.05,374.57,343.05,362.75,343.05,❌ STOP LOSS,🏆 VCP 突破,,RS: 86,['S&P500_大盤'],Industrials,103915601920,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 67.1}",False,2026-01-07
2026-01-05,GMED,90.47,90.47,98.17,87.9,94.33,98.17,✅ MAX TP,💥 BB 擠壓,,RS: 89,['S&P400_中型'],Healthcare,10932872192,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 68.1}",True,2026-01-08
