mcap,sl,fx_entry,fx_exit,tk,days_held,sector,feature_score,px,tp1_price,entry_rs,curr_rs,status,curr_metric,date,tag,initial_sl,sources,period,close_date,features,tp,last_px,partial_tp_hit,entry_metric
15188819968,189.01,,,TLN,21,Utilities,,378.01,,99,99,✅ RS 換倉平倉,RS: 98,2025-08-01,🅱️ RS 核心,189.01,['S&P400_中型'],FWD,2025-09-01,,,378.92,False,RS: 99
0,112.1,,,AGX,21,N/A,,224.2,,99,99,✅ RS 換倉平倉,RS: 98,2025-08-01,🅱️ RS 核心,112.1,['S&P600_小型'],FWD,2025-09-01,,,227.14,False,RS: 99
4637121536,22.75,,,TPC,21,Industrials,,45.49,,99,99,✅ RS 換倉平倉,RS: 98,2025-08-01,🅱️ RS 核心,22.75,['S&P600_小型'],FWD,2025-09-01,,,58.74,False,RS: 99
53849776128,65.55,,,ALAB,21,Technology,,131.1,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,65.55,['NDX100_科技'],FWD,2025-09-01,,,182.2,False,RS: 99
14881007616,131.52,,,STRL,21,Industrials,,263.05,,99,99,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,131.52,['S&P400_中型'],FWD,2025-09-01,,,278.53,False,RS: 99
13231816704,21.67,,,TTMI,21,Technology,,43.34,,98,98,✅ RS 換倉平倉,RS: 98,2025-08-01,🅱️ RS 核心,21.67,['S&P400_中型'],FWD,2025-09-01,,,44.57,False,RS: 98
3598987776,37.2,,,LIF,21,Technology,,74.4,,98,98,✅ RS 換倉平倉,RS: 98,2025-08-01,🅱️ RS 核心,37.2,['S&P600_小型'],FWD,2025-09-01,,,90.44,False,RS: 98
4123981824,10.52,,,INDV,21,Healthcare,,21.05,,98,98,✅ RS 換倉平倉,RS: 99,2025-08-01,🅱️ RS 核心,10.52,['S&P600_小型'],FWD,2025-09-01,,,24.28,False,RS: 98
132642119680,61.19,,,GLW,31,Technology,2,61.19,66.44,,,✅ TRAIL EXIT,RS: 93,2025-07-29,⚡ 缺口動能,58.57,['S&P500_大盤'],FWD,2025-08-29,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 83.5, 'rv_pct': 0.605, 'bd_pct': 1.0}",69.08,66.19,True,RS: 92
26086068224,55.58,,,ECHO,1,Communication Services,2,58.76,65.12,,,❌ STOP LOSS,RS: 98,2025-08-27,⚡ 缺口動能,55.58,['S&P500_大盤'],FWD,2025-08-28,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 96.0, 'rv_pct': 1.0, 'bd_pct': 1.0}",68.31,55.58,False,RS: 98
46017449984,90.31,,,EBAY,26,Consumer Cyclical,2,90.31,97.56,,,✅ TRAIL EXIT,RS: 96,2025-07-31,⚡ 缺口動能,86.69,['S&P500_大盤'],FWD,2025-08-26,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 78.0, 'rv_pct': 0.726, 'bd_pct': 0.937}",101.18,95.58,True,RS: 95
56674832384,561.28,,,FIX,27,Industrials,3,561.28,610.94,,,✅ TRAIL EXIT,RS: 98,2025-07-24,💥 BB 擠壓,536.45,['S&P500_大盤'],FWD,2025-08-20,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 60.5, 'rv_pct': 0.081, 'bd_pct': 0.139}",,660.04,True,
9241384960,68.17,,,RMBS,22,Technology,2,73.15,83.11,,,❌ STOP LOSS,RS: 89,2025-07-29,⚡ 缺口動能,68.17,['S&P400_中型'],FWD,2025-08-20,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 67.8, 'rv_pct': 0.399, 'bd_pct': 0.464}",88.09,68.17,False,RS: 93
35607941120,392.24,,,ALNY,19,Healthcare,2,392.24,437.16,,,✅ MAX TP,RS: 97,2025-07-31,⚡ 缺口動能,369.78,['NDX100_科技'],FWD,2025-08-19,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 87.5, 'rv_pct': 0.357, 'bd_pct': 0.909}",459.63,459.63,True,RS: 94
186679164928,146.2,,,SHOP,8,Technology,2,154.9,172.3,,,❌ STOP LOSS,RS: 95,2025-08-06,⚡ 缺口動能,146.2,['NDX100_科技'],FWD,2025-08-14,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 74.6, 'rv_pct': 0.266, 'bd_pct': 0.587}",181.01,146.2,False,RS: 97
5986723840,75.8,,,ECG,2,Industrials,2,75.8,84.14,,,✅ TRAIL EXIT,RS: 97,2025-08-12,🏆 VCP 突破,71.63,['S&P600_小型'],FWD,2025-08-14,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 64.4, 'rv_pct': 0.214, 'bd_pct': 0.054}",,78.5,True,
41891696640,815.04,,,AXON,7,Industrials,2,867.12,971.28,,,❌ STOP LOSS,RS: 97,2025-08-05,⚡ 缺口動能,815.04,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-08-12,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 73.3, 'rv_pct': 0.399, 'bd_pct': 0.067}",1023.37,815.04,False,RS: 98
8169966080,65.57,,,BROS,1,Consumer Cyclical,2,70.27,79.67,,,❌ STOP LOSS,RS: 96,2025-08-07,⚡ 缺口動能,65.57,['S&P400_中型'],FWD,2025-08-08,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 60.0, 'rv_pct': 0.139, 'bd_pct': 0.143}",84.36,65.57,False,RS: 96
7589152768,301.68,,,APPF,4,Technology,2,319.15,354.09,,,❌ STOP LOSS,RS: 95,2025-08-01,⚡ 缺口動能,301.68,['S&P400_中型'],FWD,2025-08-07,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 89.7, 'rv_pct': 0.488, 'bd_pct': 1.0}",371.56,301.68,False,RS: 95
11427209216,36.64,,,PINS,15,Communication Services,2,38.0,40.72,,,⏱️ 時間止損 (無進展),RS: 71,2025-07-21,💥 BB 擠壓,36.64,['S&P400_中型'],FWD,2025-08-05,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 77.0, 'rv_pct': 0.123, 'bd_pct': 0.694}",,38.88,False,
42232381440,653.13,,,IDXX,1,Healthcare,2,682.78,742.08,,,❌ STOP LOSS,RS: 95,2025-08-04,⚡ 缺口動能,653.13,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-08-05,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 80.3, 'rv_pct': 0.81, 'bd_pct': 0.845}",771.72,653.13,False,RS: 95
7589152768,301.68,,,APPF,1,Technology,2,319.15,354.09,,,❌ STOP LOSS,RS: 95,2025-08-01,⚡ 缺口動能,301.68,['S&P400_中型'],FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 89.7, 'rv_pct': 0.488, 'bd_pct': 1.0}",371.56,301.68,False,RS: 95
7589152768,301.68,,,APPF,1,Technology,2,319.15,354.09,,,❌ STOP LOSS,RS: 95,2025-08-01,⚡ 缺口動能,301.68,['S&P400_中型'],FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 89.7, 'rv_pct': 0.488, 'bd_pct': 1.0}",371.56,301.68,False,RS: 95
4060533504,83.79,,,SEZL,21,Financial Services,,167.58,,100,100,✅ RS 換倉平倉,RS: 100,2025-07-01,🅱️ RS 核心,83.79,['S&P600_小型'],FWD,2025-08-01,,,144.0,False,RS: 100
4855894016,130.34,,,DAVE,21,Technology,,260.67,,99,99,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,130.34,['S&P600_小型'],FWD,2025-08-01,,,232.73,False,RS: 99
41088552960,17.17,,,RKLB,21,Industrials,,34.33,,99,99,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,17.17,['NDX100_科技'],FWD,2025-08-01,,,44.81,False,RS: 99
418925182976,65.34,,,PLTR,21,Technology,,130.68,,99,99,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,65.34,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-08-01,,,154.27,False,RS: 99
3469602560,84.36,,,LEU,21,Energy,,168.71,,99,99,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,84.36,['S&P600_小型'],FWD,2025-08-01,,,208.33,False,RS: 99
82680307712,33.83,,,CVNA,21,Consumer Cyclical,,67.65,,99,99,✅ RS 換倉平倉,RS: 98,2025-07-01,🅱️ RS 核心,33.83,['S&P500_大盤'],FWD,2025-08-01,,,73.56,False,RS: 99
1323620224,12.1,,,EYE,21,Consumer Cyclical,,24.2,,99,99,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,12.1,['S&P600_小型'],FWD,2025-08-01,,,24.21,False,RS: 99
250872922112,252.32,,,GEV,21,Industrials,,504.63,,99,99,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,252.32,['S&P500_大盤'],FWD,2025-08-01,,,655.01,False,RS: 99
0,101.22,,,AGX,21,N/A,,202.44,,99,99,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,101.22,['S&P600_小型'],FWD,2025-08-01,,,224.2,False,RS: 99
9615139840,92.01,,,EAT,21,Consumer Cyclical,,184.02,,99,99,✅ RS 換倉平倉,RS: 94,2025-07-01,🅱️ RS 核心,92.01,['S&P600_小型'],FWD,2025-08-01,,,155.91,False,RS: 99
4637121536,23.1,,,TPC,21,Industrials,,46.2,,99,99,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,23.1,['S&P600_小型'],FWD,2025-08-01,,,45.49,False,RS: 99
23556673536,135.45,,,CRS,21,Industrials,,270.9,,99,99,✅ RS 換倉平倉,RS: 97,2025-07-01,🅱️ RS 核心,135.45,['S&P400_中型'],FWD,2025-08-01,,,256.98,False,RS: 99
41891696640,387.69,,,AXON,21,Industrials,,775.38,,99,99,✅ RS 換倉平倉,RS: 96,2025-07-01,🅱️ RS 核心,387.69,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-08-01,,,742.47,False,RS: 99
4900741632,85.94,,,CAR,21,Industrials,,171.89,,98,98,✅ RS 換倉平倉,RS: 98,2025-07-01,🅱️ RS 核心,85.94,['S&P400_中型'],FWD,2025-08-01,,,164.07,False,RS: 98
0,87.87,,,HWM,21,N/A,,175.74,,98,98,✅ RS 換倉平倉,RS: 98,2025-07-01,🅱️ RS 核心,87.87,['S&P500_大盤'],FWD,2025-08-01,,,183.76,False,RS: 98
0,12.63,,,CRK,21,N/A,,25.26,,98,98,✅ RS 換倉平倉,RS: 82,2025-07-01,🅱️ RS 核心,12.63,['S&P600_小型'],FWD,2025-08-01,,,16.41,False,RS: 98
9711879168,15.74,,,MP,21,Basic Materials,,31.49,,98,98,✅ RS 換倉平倉,RS: 99,2025-07-01,🅱️ RS 核心,15.74,['S&P400_中型'],FWD,2025-08-01,,,63.69,False,RS: 98
25019250688,76.83,,,NRG,21,Utilities,,153.65,,98,98,✅ RS 換倉平倉,RS: 98,2025-07-01,🅱️ RS 核心,76.83,['S&P500_大盤'],FWD,2025-08-01,,,165.58,False,RS: 98
13231816704,20.31,,,TTMI,21,Technology,,40.62,,98,98,✅ RS 換倉平倉,RS: 98,2025-07-01,🅱️ RS 核心,20.31,['S&P400_中型'],FWD,2025-08-01,,,43.34,False,RS: 98
0,17.73,,,AHR,21,N/A,,35.45,,98,98,✅ RS 換倉平倉,RS: 98,2025-07-01,🅱️ RS 核心,17.73,['S&P400_中型'],FWD,2025-08-01,,,38.07,False,RS: 98
79048572928,98.14,,,LITE,17,Technology,2,98.14,107.32,,,✅ TRAIL EXIT,RS: 98,2025-07-15,💥 BB 擠壓,93.55,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.5, 'rv_pct': 0.004, 'bd_pct': 0.845}",,102.48,True,
188999090176,91.67,,,SCHW,15,Financial Services,2,91.67,95.72,,,✅ TRAIL EXIT,RS: 92,2025-07-17,🏆 VCP 突破,89.64,['S&P500_大盤'],FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 66.3, 'rv_pct': 0.075, 'bd_pct': 0.171}",,93.0,True,
25609703424,56.57,,,SMCI,4,Technology,2,60.05,67.01,,,❌ STOP LOSS,RS: 96,2025-07-28,🏆 VCP 突破,56.57,['S&P500_大盤'],FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 77.5, 'rv_pct': 0.115, 'bd_pct': 0.325}",,56.57,False,
20442843136,249.08,,,WWD,4,Industrials,1,257.26,273.61,,,❌ STOP LOSS,RS: 95,2025-07-28,💥 BB 擠壓,249.08,['S&P400_中型'],FWD,2025-08-01,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 60.6, 'rv_pct': 0.044, 'bd_pct': 0.802}",,249.08,False,
10637467648,112.78,,,SANM,3,Technology,3,120.76,136.72,,,❌ STOP LOSS,RS: 95,2025-07-29,⚡ 缺口動能,112.78,['S&P400_中型'],FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 70.2, 'rv_pct': 0.687, 'bd_pct': 1.0}",144.7,112.78,False,RS: 97
11457341440,295.3,,,EVR,2,Financial Services,2,306.11,327.73,,,❌ STOP LOSS,RS: 77,2025-07-30,💥 BB 擠壓,295.3,['S&P400_中型'],FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 61.6, 'rv_pct': 0.036, 'bd_pct': 0.591}",,295.3,False,
8720882688,242.97,,,IDCC,2,Technology,3,242.97,270.83,,,✅ TRAIL EXIT,RS: 97,2025-07-30,⚡ 缺口動能,229.04,['S&P400_中型'],FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 67.3, 'rv_pct': 0.139, 'bd_pct': 0.028}",284.78,250.47,True,RS: 95
3710545297408,508.22,,,MSFT,2,Technology,0,508.22,526.41,,,✅ TRAIL EXIT,RS: 89,2025-07-30,💥 BB 擠壓,499.12,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-08-01,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 71.0, 'rv_pct': 0.022, 'bd_pct': 0.476}",,528.35,True,
2369907712,6.67,,,PTON,2,Consumer Cyclical,3,7.34,8.68,,,❌ STOP LOSS,RS: 96,2025-07-30,⚡ 缺口動能,6.67,['S&P600_小型'],FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.5, 'rv_pct': 0.183, 'bd_pct': 0.024}",9.36,6.67,False,RS: 97
168538456064,74.4,,,WDC,1,Technology,2,78.48,86.63,,,❌ STOP LOSS,RS: 97,2025-07-31,⚡ 缺口動能,74.4,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-08-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 83.2, 'rv_pct': 0.23, 'bd_pct': 0.885}",90.7,74.4,False,RS: 97
186679164928,113.66,,,SHOP,15,Technology,2,120.0,132.68,,,⏱️ 時間止損 (無進展),RS: 89,2025-07-16,🏆 VCP 突破,113.66,['NDX100_科技'],FWD,2025-07-31,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 61.5, 'rv_pct': 0.065, 'bd_pct': 0.151}",,122.21,False,
8577694208,63.29,,,CNM,9,Industrials,3,65.03,68.51,,,❌ STOP LOSS,RS: 83,2025-07-22,🏆 VCP 突破,63.29,['S&P400_中型'],FWD,2025-07-31,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 68.4, 'rv_pct': 0.198, 'bd_pct': 0.456}",,63.29,False,
5184686592,30.48,,,ACMR,3,Technology,2,31.98,34.98,,,❌ STOP LOSS,RS: 97,2025-07-28,🏆 VCP 突破,30.48,['S&P600_小型'],FWD,2025-07-31,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 73.5, 'rv_pct': 0.063, 'bd_pct': 0.417}",,30.48,False,
221297950720,245.34,,,IBM,3,Technology,1,252.2,259.07,,,❌ 觸發 3 日時間止損,RSI: 10,2025-07-24,📉 極度超賣,245.34,['S&P500_大盤'],FWD,2025-07-25,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 11.5, 'rv_pct': 0.016, 'bd_pct': 0.425}",272.81,251.44,False,RSI: 11
16503882752,452.18,,,MEDP,1,Healthcare,3,477.73,528.83,,,❌ STOP LOSS,RS: 90,2025-07-22,⚡ 缺口動能,452.18,['S&P400_中型'],FWD,2025-07-23,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 84.4, 'rv_pct': 0.381, 'bd_pct': 1.0}",554.39,452.18,False,RS: 90
15188819968,274.82,,,TLN,41,Utilities,1,274.82,314.92,,,✅ TRAIL EXIT,RS: 98,2025-06-11,⚡ 缺口動能,254.77,['S&P400_中型'],FWD,2025-07-22,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 83.5, 'rv_pct': 0.073, 'bd_pct': 0.861}",334.96,304.6,True,RS: 98
56674832384,498.64,,,FIX,32,Industrials,0,498.64,540.17,,,✅ TRAIL EXIT,RS: 89,2025-06-20,💥 BB 擠壓,477.88,['S&P500_大盤'],FWD,2025-07-22,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 61.9, 'rv_pct': 0.077, 'bd_pct': 0.865}",,513.61,True,
338669076480,124.09,,,DELL,2,Technology,2,129.06,139.0,,,❌ STOP LOSS,RS: 77,2025-07-18,🏆 VCP 突破,124.09,['S&P500_大盤'],FWD,2025-07-22,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 70.8, 'rv_pct': 0.03, 'bd_pct': 0.405}",,124.09,False,
53849776128,112.75,,,ALAB,1,Technology,2,121.89,140.17,,,❌ STOP LOSS,,2025-07-21,🏆 VCP 突破,112.75,['NDX100_科技'],FWD,2025-07-22,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 79.8, 'rv_pct': 0.29, 'bd_pct': 0.452}",,112.75,False,
338669076480,124.09,,,DELL,1,Technology,2,129.06,139.0,,,❌ STOP LOSS,,2025-07-18,🏆 VCP 突破,124.09,['S&P500_大盤'],FWD,2025-07-18,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 70.8, 'rv_pct': 0.03, 'bd_pct': 0.405}",,124.09,False,
338669076480,124.09,,,DELL,1,Technology,2,129.06,139.0,,,❌ STOP LOSS,,2025-07-18,🏆 VCP 突破,124.09,['S&P500_大盤'],FWD,2025-07-18,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 70.8, 'rv_pct': 0.03, 'bd_pct': 0.405}",,124.09,False,
45783175168,198.09,,,TRI,2,Industrials,2,204.84,218.34,,,❌ STOP LOSS,RS: 91,2025-07-14,⚡ 缺口動能,198.09,['NDX100_科技'],FWD,2025-07-16,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 75.8, 'rv_pct': 0.016, 'bd_pct': 0.865}",225.08,198.09,False,RS: 92
3446756864,16.59,,,DAN,9,Consumer Cyclical,0,17.4,19.01,,,❌ STOP LOSS,RS: 96,2025-07-02,💥 BB 擠壓,16.59,['S&P600_小型'],FWD,2025-07-11,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 56.1, 'rv_pct': 0.083, 'bd_pct': 0.726}",,16.59,False,
9055223808,224.13,,,DY,48,Industrials,2,224.13,248.29,,,✅ TRAIL EXIT,RS: 94,2025-05-21,⚡ 缺口動能,212.05,['S&P400_中型'],FWD,2025-07-08,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 91.6, 'rv_pct': 0.24, 'bd_pct': 1.0}",260.37,244.63,True,RS: 90
4810412544,925.25,,,GHC,15,Industrials,0,948.06,993.68,,,⏱️ 時間止損 (無進展),RS: 75,2025-06-19,💥 BB 擠壓,925.25,['S&P400_中型'],FWD,2025-07-04,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 50.9, 'rv_pct': 0.042, 'bd_pct': 0.292}",,944.3,False,
35895005184,67.54,,,KR,11,Consumer Defensive,2,70.02,74.98,,,❌ STOP LOSS,RS: 86,2025-06-20,⚡ 缺口動能,67.54,['S&P500_大盤'],FWD,2025-07-03,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.8, 'rv_pct': 0.04, 'bd_pct': 0.28}",77.47,67.54,False,RS: 90
25019250688,148.38,,,NRG,50,Utilities,2,148.38,165.68,,,✅ TRAIL EXIT,RS: 98,2025-05-12,⚡ 缺口動能,139.73,['S&P500_大盤'],FWD,2025-07-01,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 97.4, 'rv_pct': 0.587, 'bd_pct': 1.0}",174.32,157.89,True,RS: 99
4060533504,56.26,,,SEZL,20,Financial Services,,112.52,,100,100,✅ RS 換倉平倉,RS: 100,2025-06-02,🅱️ RS 核心,56.26,['S&P600_小型'],FWD,2025-07-01,,,167.58,False,RS: 100
133068849152,4110.95,143.815,143.8,3046.T,20,Healthcare,,8221.9,,100,100,✅ RS 換倉平倉,RS: 100,2025-06-02,🅱️ RS 核心,4110.95,['TOPIX_Small500_小型'],FWD,2025-07-01,,,8202.44,False,RS: 100
4855894016,104.54,,,DAVE,20,Technology,,209.08,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,104.54,['S&P600_小型'],FWD,2025-07-01,,,260.67,False,RS: 99
418925182976,66.02,,,PLTR,20,Technology,,132.04,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,66.02,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-07-01,,,130.68,False,RS: 99
41088552960,13.3,,,RKLB,20,Industrials,,26.6,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,13.3,['NDX100_科技'],FWD,2025-07-01,,,34.33,False,RS: 99
107275575296,200.96,,,APP,20,Communication Services,,401.91,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,200.96,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-07-01,,,336.69,False,RS: 99
3469602560,62.29,,,LEU,20,Energy,,124.58,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,62.29,['S&P600_小型'],FWD,2025-07-01,,,168.71,False,RS: 99
6465114112,28.39,,,HIMS,20,Healthcare,,56.77,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,28.39,['S&P400_中型'],FWD,2025-07-01,,,47.96,False,RS: 99
82680307712,33.14,,,CVNA,20,Consumer Cyclical,,66.29,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,33.14,['S&P500_大盤'],FWD,2025-07-01,,,67.65,False,RS: 99
0,104.29,,,AGX,20,N/A,,208.58,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,104.29,['S&P600_小型'],FWD,2025-07-01,,,202.44,False,RS: 99
250872922112,241.93,,,GEV,20,Industrials,,483.85,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,241.93,['S&P500_大盤'],FWD,2025-07-01,,,504.63,False,RS: 99
7226607104,263.42,,,DUOL,20,Technology,,526.85,,99,99,✅ RS 換倉平倉,RS: 97,2025-06-02,🅱️ RS 核心,263.42,['S&P400_中型'],FWD,2025-07-01,,,403.06,False,RS: 99
9615139840,87.96,,,EAT,20,Consumer Cyclical,,175.92,,99,99,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,87.96,['S&P600_小型'],FWD,2025-07-01,,,184.02,False,RS: 99
0,87.53,,,PLMR,20,N/A,,175.06,,99,99,✅ RS 換倉平倉,RS: 97,2025-06-02,🅱️ RS 核心,87.53,['S&P600_小型'],FWD,2025-07-01,,,148.27,False,RS: 99
3519287552,79.17,,,LRN,20,Consumer Defensive,,158.33,,99,99,✅ RS 換倉平倉,RS: 98,2025-06-02,🅱️ RS 核心,79.17,['S&P600_小型'],FWD,2025-07-01,,,141.55,False,RS: 99
0,11.87,,,CRK,20,N/A,,23.74,,99,99,✅ RS 換倉平倉,RS: 98,2025-06-02,🅱️ RS 核心,11.87,['S&P600_小型'],FWD,2025-07-01,,,25.26,False,RS: 99
9686976512,23.73,,,CHWY,20,Consumer Cyclical,,47.46,,98,98,✅ RS 換倉平倉,RS: 89,2025-06-02,🅱️ RS 核心,23.73,['S&P400_中型'],FWD,2025-07-01,,,41.86,False,RS: 98
25019250688,78.07,,,NRG,20,Utilities,,156.14,,98,98,✅ RS 換倉平倉,RS: 98,2025-06-02,🅱️ RS 核心,78.07,['S&P500_大盤'],FWD,2025-07-01,,,153.65,False,RS: 98
1323620224,10.6,,,EYE,20,Consumer Cyclical,,21.19,,98,98,✅ RS 換倉平倉,RS: 99,2025-06-02,🅱️ RS 核心,10.6,['S&P600_小型'],FWD,2025-07-01,,,24.2,False,RS: 98
0,17.03,,,AHR,20,N/A,,34.07,,98,98,✅ RS 換倉平倉,RS: 98,2025-06-02,🅱️ RS 核心,17.03,['S&P400_中型'],FWD,2025-07-01,,,35.45,False,RS: 98
457361195008,197.19,,,ORCL,18,Technology,2,197.19,213.77,,,✅ MAX TP,RS: 91,2025-06-12,⚡ 缺口動能,188.9,['S&P500_大盤'],FWD,2025-06-30,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 93.8, 'rv_pct': 0.573, 'bd_pct': 1.0}",222.06,222.06,True,RS: 90
32262285312,95.47,,,CCI,3,Real Estate,2,97.82,102.53,,,❌ STOP LOSS,RS: 75,2025-06-23,🏆 VCP 突破,95.47,['S&P500_大盤'],FWD,2025-06-26,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 71.2, 'rv_pct': 0.091, 'bd_pct': 0.127}",,95.47,False,
18800447488,62.92,,,EVRG,15,Utilities,2,64.45,67.52,,,⏱️ 時間止損 (無進展),RS: 85,2025-06-09,🏆 VCP 突破,62.92,['S&P500_大盤'],FWD,2025-06-24,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 53.6, 'rv_pct': 0.159, 'bd_pct': 0.194}",,65.85,False,
35895005184,67.54,,,KR,1,Consumer Defensive,2,70.02,74.98,,,❌ STOP LOSS,RS: 90,2025-06-20,⚡ 缺口動能,67.54,['S&P500_大盤'],FWD,2025-06-20,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.8, 'rv_pct': 0.04, 'bd_pct': 0.28}",77.47,67.54,False,RS: 90
35895005184,67.54,,,KR,1,Consumer Defensive,2,70.02,74.98,,,❌ STOP LOSS,RS: 90,2025-06-20,⚡ 缺口動能,67.54,['S&P500_大盤'],FWD,2025-06-20,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.8, 'rv_pct': 0.04, 'bd_pct': 0.28}",77.47,67.54,False,RS: 90
13522499584,242.77,,,GWRE,16,Technology,3,253.98,276.4,,,❌ STOP LOSS,RS: 97,2025-06-04,⚡ 缺口動能,242.77,['S&P400_中型'],FWD,2025-06-20,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 82.7, 'rv_pct': 0.452, 'bd_pct': 1.0}",287.6,242.77,False,RS: 98
39849689088,80.39,,,AIG,15,Financial Services,3,82.23,85.92,,,⏱️ 時間止損 (無進展),RS: 83,2025-05-30,💥 BB 擠壓,80.39,['S&P500_大盤'],FWD,2025-06-13,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 55.3, 'rv_pct': 0.306, 'bd_pct': 0.714}",,82.64,False,
